summary,config,name
"{'_runtime': 258934.22223195, '_step': 258, '_timestamp': 1754571952.6625466, '_wandb': {'runtime': 258934}, 'params/RBFEncoder_0/beta': [9, [9]], 'params/RBFEncoder_0/mu': [9, [9]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/decoder_probe/Dense_0/bias': [150, [150]], 'params/decoder_probe/Dense_0/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_1/bias': [150, [150]], 'params/decoder_probe/Dense_1/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_2/bias': [150, [150]], 'params/decoder_probe/Dense_2/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_3/bias': [1, [1]], 'params/decoder_probe/Dense_3/kernel': [150, [150, 1]], 'params/decoder_wt/Dense_0/bias': [150, [150]], 'params/decoder_wt/Dense_0/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_1/bias': [150, [150]], 'params/decoder_wt/Dense_1/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_2/bias': [150, [150]], 'params/decoder_wt/Dense_2/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_3/bias': [1, [1]], 'params/decoder_wt/Dense_3/kernel': [150, [150, 1]], 'params/embed_edge/Dense_0/bias': [100, [100]], 'params/embed_edge/Dense_0/kernel': [2700, [27, 100]], 'params/embed_edge/Dense_1/bias': [100, [100]], 'params/embed_edge/Dense_1/kernel': [10000, [100, 100]], 'params/embed_edge/Dense_2/bias': [150, [150]], 'params/embed_edge/Dense_2/kernel': [15000, [100, 150]], 'params/embed_edge/LayerNorm_0/bias': [150, [150]], 'params/embed_edge/LayerNorm_0/scale': [150, [150]], 'params/embed_node/Dense_0/bias': [100, [100]], 'params/embed_node/Dense_0/kernel': [200, [2, 100]], 'params/embed_node/Dense_1/bias': [100, [100]], 'params/embed_node/Dense_1/kernel': [10000, [100, 100]], 'params/embed_node/Dense_2/bias': [150, [150]], 'params/embed_node/Dense_2/kernel': [15000, [100, 150]], 'params/embed_node/LayerNorm_0/bias': [150, [150]], 'params/embed_node/LayerNorm_0/scale': [150, [150]], 'params/total_params': 353020, 'plot': {'_type': 'image-file', 'format': 'png', 'height': 500, 'path': 'media/images/plot_258_4d107659f36b558def12.png', 'sha256': '4d107659f36b558def12cf24e141767e9e71a243f3219287490915ac152d13c1', 'size': 58057, 'width': 1200}, 'train/loss': 2.431284883641638e-05, 'val/loss(mse)': 2.6537850401508188e-05, 'val/mae': 0.0017879266943321398, 'val/rmse': 0.005151490215212107}","{'data': {'io': {'type': 'GNO_probe', 'add_pos_to_edges': False, 'add_pos_to_nodes': True, 'input_node_features': ['U', 'TI'], 'target_node_features': ['u'], 'graph_components_target': 'nodes'}, 'type': 'GraphFarmsOperatorDataset', 'encoding': 'torch', 'val_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/val_pre_processed', 'main_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2', 'test_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/test_pre_processed', 'train_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/train_pre_processed', 'pre_processed': True}, 'model': {'type': 'WindfarmGNO_probe', 'res_net': True, 'latent_size': 150, 'scale_rel_ws': False, 'num_mlp_layers': 2, 'regularization': {'message_norm': False, 'layer_norm_trunk': True, 'layer_norm_decoder': False, 'layer_norm_encoder': True, 'trunk_dropout_rate': 0.1, 'decoder_dropout_rate': 0.1, 'encoder_dropout_rate': 0.1, 'layer_norm_processor': True, 'processor_dropout_rate': 0.1}, 'RBF_dist_encoder': {'type': 'gaussian_cosine_cutoff', 'learnable': True, 'num_kernels': 9, 'extrema_strategy': 'pre_processed_ones'}, 'decoder_strategy': 'separate', 'hidden_layer_size': 100, 'num_decoder_layers': 3, 'wt_message_passing_steps': 3, 'decoder_hidden_layer_size': 150, 'probe_message_passing_steps': 1}, 'wandb': {'use': True, 'project': 'GNO_probe_large'}, 'run_info': {'hostname': 'sn109.hpc.ait.dtu.dk', 'platform': 'Linux-3.10.0-957.12.2.el7.x86_64-x86_64-with-glibc2.17', 'conda_env': 'ml_GPU', 'git_commit': 'f20c600f20886ac04a63f30cc00ca64bae7a4f4c', 'python_version': '3.11.11', 'available_devices': '[CudaDevice(id=0)]', 'TimeInitiatedTraining': '2025-08-04T15:18:21'}, 'optimizer': {'batching': {'type': 'dynamic_graph_batching', 'n_probe': 200, 'num_workers': 12, 'torch_batch': 1, 'max_edge_ratio': 1, 'max_graph_size': 5, 'max_node_ratio': 1, 'prefetch_factor': 2}, 'n_epochs': 3000, 'algorithm': 'adam', 'early_stop': {'criteria': 1e-07, 'patience': 1000, 'start_epoch': 25}, 'validation': {'num_workers': 12, 'torch_batch': 1, 'prefetch_factor': 2, 'rate_of_validation': 3}, 'lr_schedule': {'type': 'piecewise_constant', 'scales': [0.1, 0.1], 'boundaries': [500, 1000], 'init_learning_rate': 0.005}}, 'model_save_path': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/0/model', 'output_base_dir': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large'}",/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/0
"{'_runtime': 258945.977475587, '_step': 257, '_timestamp': 1754571611.0468066, '_wandb': {'runtime': 258945}, 'params/RBFEncoder_0/beta': [9, [9]], 'params/RBFEncoder_0/mu': [9, [9]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/bias': [100, [100]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/kernel': [15000, [150, 100]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/bias': [100, [100]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/kernel': [10000, [100, 100]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/kernel': [15000, [100, 150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/decoder_probe/Dense_0/bias': [250, [250]], 'params/decoder_probe/Dense_0/kernel': [37500, [150, 250]], 'params/decoder_probe/Dense_1/bias': [250, [250]], 'params/decoder_probe/Dense_1/kernel': [62500, [250, 250]], 'params/decoder_probe/Dense_2/bias': [250, [250]], 'params/decoder_probe/Dense_2/kernel': [62500, [250, 250]], 'params/decoder_probe/Dense_3/bias': [1, [1]], 'params/decoder_probe/Dense_3/kernel': [250, [250, 1]], 'params/decoder_wt/Dense_0/bias': [250, [250]], 'params/decoder_wt/Dense_0/kernel': [37500, [150, 250]], 'params/decoder_wt/Dense_1/bias': [250, [250]], 'params/decoder_wt/Dense_1/kernel': [62500, [250, 250]], 'params/decoder_wt/Dense_2/bias': [250, [250]], 'params/decoder_wt/Dense_2/kernel': [62500, [250, 250]], 'params/decoder_wt/Dense_3/bias': [1, [1]], 'params/decoder_wt/Dense_3/kernel': [250, [250, 1]], 'params/embed_edge/Dense_0/bias': [100, [100]], 'params/embed_edge/Dense_0/kernel': [2700, [27, 100]], 'params/embed_edge/Dense_1/bias': [100, [100]], 'params/embed_edge/Dense_1/kernel': [10000, [100, 100]], 'params/embed_edge/Dense_2/bias': [150, [150]], 'params/embed_edge/Dense_2/kernel': [15000, [100, 150]], 'params/embed_edge/LayerNorm_0/bias': [150, [150]], 'params/embed_edge/LayerNorm_0/scale': [150, [150]], 'params/embed_node/Dense_0/bias': [100, [100]], 'params/embed_node/Dense_0/kernel': [200, [2, 100]], 'params/embed_node/Dense_1/bias': [100, [100]], 'params/embed_node/Dense_1/kernel': [10000, [100, 100]], 'params/embed_node/Dense_2/bias': [150, [150]], 'params/embed_node/Dense_2/kernel': [15000, [100, 150]], 'params/embed_node/LayerNorm_0/bias': [150, [150]], 'params/embed_node/LayerNorm_0/scale': [150, [150]], 'params/total_params': 543820, 'plot': {'_type': 'image-file', 'format': 'png', 'height': 500, 'path': 'media/images/plot_255_03ba33adcd424b9ae822.png', 'sha256': '03ba33adcd424b9ae8228c8b06931793d1de5f0230298fcd0c66df943049675a', 'size': 58777, 'width': 1200}, 'train/loss': 2.5145631298073567e-05, 'val/loss(mse)': 5.741939688935908e-05, 'val/mae': 0.002610423653092483, 'val/rmse': 0.007577558979392052}","{'data': {'io': {'type': 'GNO_probe', 'add_pos_to_edges': False, 'add_pos_to_nodes': True, 'input_node_features': ['U', 'TI'], 'target_node_features': ['u'], 'graph_components_target': 'nodes'}, 'type': 'GraphFarmsOperatorDataset', 'encoding': 'torch', 'val_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/val_pre_processed', 'main_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2', 'test_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/test_pre_processed', 'train_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/train_pre_processed', 'pre_processed': True}, 'model': {'type': 'WindfarmGNO_probe', 'res_net': True, 'latent_size': 150, 'scale_rel_ws': False, 'num_mlp_layers': 2, 'regularization': {'message_norm': False, 'layer_norm_trunk': True, 'layer_norm_decoder': False, 'layer_norm_encoder': True, 'trunk_dropout_rate': 0.1, 'decoder_dropout_rate': 0.1, 'encoder_dropout_rate': 0.1, 'layer_norm_processor': True, 'processor_dropout_rate': 0.1}, 'RBF_dist_encoder': {'type': 'gaussian_cosine_cutoff', 'learnable': True, 'num_kernels': 9, 'extrema_strategy': 'pre_processed_ones'}, 'decoder_strategy': 'separate', 'hidden_layer_size': 100, 'num_decoder_layers': 3, 'wt_message_passing_steps': 3, 'decoder_hidden_layer_size': 250, 'probe_message_passing_steps': 1}, 'wandb': {'use': True, 'project': 'GNO_probe_large'}, 'run_info': {'hostname': 'sn110.hpc.ait.dtu.dk', 'platform': 'Linux-3.10.0-957.12.2.el7.x86_64-x86_64-with-glibc2.17', 'conda_env': 'ml_GPU', 'git_commit': 'f20c600f20886ac04a63f30cc00ca64bae7a4f4c', 'python_version': '3.11.11', 'available_devices': '[CudaDevice(id=0)]', 'TimeInitiatedTraining': '2025-08-04T15:18:29'}, 'optimizer': {'batching': {'type': 'dynamic_graph_batching', 'n_probe': 200, 'num_workers': 12, 'torch_batch': 1, 'max_edge_ratio': 1, 'max_graph_size': 5, 'max_node_ratio': 1, 'prefetch_factor': 2}, 'n_epochs': 3000, 'algorithm': 'adam', 'early_stop': {'criteria': 1e-07, 'patience': 1000, 'start_epoch': 25}, 'validation': {'num_workers': 12, 'torch_batch': 1, 'prefetch_factor': 2, 'rate_of_validation': 3}, 'lr_schedule': {'type': 'piecewise_constant', 'scales': [0.1, 0.1], 'boundaries': [500, 1000], 'init_learning_rate': 0.005}}, 'model_save_path': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/1/model', 'output_base_dir': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large'}",/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/1
"{'_runtime': 258955.221736944, '_step': 228, '_timestamp': 1754572285.2648983, '_wandb': {'runtime': 258955}, 'params/RBFEncoder_0/beta': [9, [9]], 'params/RBFEncoder_0/mu': [9, [9]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_0/Dense_0/kernel': [30000, [150, 200]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_0/Dense_1/kernel': [40000, [200, 200]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/Dense_2/kernel': [30000, [200, 150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_1/Dense_0/kernel': [30000, [150, 200]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_1/Dense_1/kernel': [40000, [200, 200]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/Dense_2/kernel': [30000, [200, 150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_1/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_2/Dense_0/kernel': [30000, [150, 200]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/bias': [200, [200]], 'params/Windfarm_GNN_0/node_update_2/Dense_1/kernel': [40000, [200, 200]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/Dense_2/kernel': [30000, [200, 150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_0/node_update_2/LayerNorm_0/scale': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/bias': [200, [200]], 'params/Windfarm_GNN_1/node_update_0/Dense_0/kernel': [30000, [150, 200]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/bias': [200, [200]], 'params/Windfarm_GNN_1/node_update_0/Dense_1/kernel': [40000, [200, 200]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/Dense_2/kernel': [30000, [200, 150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/bias': [150, [150]], 'params/Windfarm_GNN_1/node_update_0/LayerNorm_0/scale': [150, [150]], 'params/decoder_probe/Dense_0/bias': [150, [150]], 'params/decoder_probe/Dense_0/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_1/bias': [150, [150]], 'params/decoder_probe/Dense_1/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_2/bias': [150, [150]], 'params/decoder_probe/Dense_2/kernel': [22500, [150, 150]], 'params/decoder_probe/Dense_3/bias': [1, [1]], 'params/decoder_probe/Dense_3/kernel': [150, [150, 1]], 'params/decoder_wt/Dense_0/bias': [150, [150]], 'params/decoder_wt/Dense_0/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_1/bias': [150, [150]], 'params/decoder_wt/Dense_1/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_2/bias': [150, [150]], 'params/decoder_wt/Dense_2/kernel': [22500, [150, 150]], 'params/decoder_wt/Dense_3/bias': [1, [1]], 'params/decoder_wt/Dense_3/kernel': [150, [150, 1]], 'params/embed_edge/Dense_0/bias': [200, [200]], 'params/embed_edge/Dense_0/kernel': [5400, [27, 200]], 'params/embed_edge/Dense_1/bias': [200, [200]], 'params/embed_edge/Dense_1/kernel': [40000, [200, 200]], 'params/embed_edge/Dense_2/bias': [150, [150]], 'params/embed_edge/Dense_2/kernel': [30000, [200, 150]], 'params/embed_edge/LayerNorm_0/bias': [150, [150]], 'params/embed_edge/LayerNorm_0/scale': [150, [150]], 'params/embed_node/Dense_0/bias': [200, [200]], 'params/embed_node/Dense_0/kernel': [400, [2, 200]], 'params/embed_node/Dense_1/bias': [200, [200]], 'params/embed_node/Dense_1/kernel': [40000, [200, 200]], 'params/embed_node/Dense_2/bias': [150, [150]], 'params/embed_node/Dense_2/kernel': [30000, [200, 150]], 'params/embed_node/LayerNorm_0/bias': [150, [150]], 'params/embed_node/LayerNorm_0/scale': [150, [150]], 'params/total_params': 687120, 'plot': {'_type': 'image-file', 'format': 'png', 'height': 500, 'path': 'media/images/plot_228_8f59cc57403bd361c73a.png', 'sha256': '8f59cc57403bd361c73aa10fb6e13504c41c3e312332c83ac3829641e855107e', 'size': 57734, 'width': 1200}, 'train/loss': 1.9688912288984284e-05, 'val/loss(mse)': 7.524682474115599e-05, 'val/mae': 0.002581805819779592, 'val/rmse': 0.008674493059515953}","{'data': {'io': {'type': 'GNO_probe', 'add_pos_to_edges': False, 'add_pos_to_nodes': True, 'input_node_features': ['U', 'TI'], 'target_node_features': ['u'], 'graph_components_target': 'nodes'}, 'type': 'GraphFarmsOperatorDataset', 'encoding': 'torch', 'val_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/val_pre_processed', 'main_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2', 'test_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/test_pre_processed', 'train_path': '/work/users/jpsch/SPO_sophia_dir/data/large_graphs_nodes_2/train_pre_processed', 'pre_processed': True}, 'model': {'type': 'WindfarmGNO_probe', 'res_net': True, 'latent_size': 150, 'scale_rel_ws': False, 'num_mlp_layers': 2, 'regularization': {'message_norm': False, 'layer_norm_trunk': True, 'layer_norm_decoder': False, 'layer_norm_encoder': True, 'trunk_dropout_rate': 0.1, 'decoder_dropout_rate': 0.1, 'encoder_dropout_rate': 0.1, 'layer_norm_processor': True, 'processor_dropout_rate': 0.1}, 'RBF_dist_encoder': {'type': 'gaussian_cosine_cutoff', 'learnable': True, 'num_kernels': 9, 'extrema_strategy': 'pre_processed_ones'}, 'decoder_strategy': 'separate', 'hidden_layer_size': 200, 'num_decoder_layers': 3, 'wt_message_passing_steps': 3, 'decoder_hidden_layer_size': 150, 'probe_message_passing_steps': 1}, 'wandb': {'use': True, 'project': 'GNO_probe_large'}, 'run_info': {'hostname': 'sn111.hpc.ait.dtu.dk', 'platform': 'Linux-3.10.0-957.12.2.el7.x86_64-x86_64-with-glibc2.17', 'conda_env': 'ml_GPU', 'git_commit': 'f20c600f20886ac04a63f30cc00ca64bae7a4f4c', 'python_version': '3.11.11', 'available_devices': '[CudaDevice(id=0)]', 'TimeInitiatedTraining': '2025-08-04T15:19:01'}, 'optimizer': {'batching': {'type': 'dynamic_graph_batching', 'n_probe': 200, 'num_workers': 12, 'torch_batch': 1, 'max_edge_ratio': 1, 'max_graph_size': 5, 'max_node_ratio': 1, 'prefetch_factor': 2}, 'n_epochs': 3000, 'algorithm': 'adam', 'early_stop': {'criteria': 1e-07, 'patience': 1000, 'start_epoch': 25}, 'validation': {'num_workers': 12, 'torch_batch': 1, 'prefetch_factor': 2, 'rate_of_validation': 3}, 'lr_schedule': {'type': 'piecewise_constant', 'scales': [0.1, 0.1], 'boundaries': [500, 1000], 'init_learning_rate': 0.005}}, 'model_save_path': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/2/model', 'output_base_dir': '/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large'}",/work/users/jpsch/SPO_sophia_dir/outputs/GNO_probe_large/multirun/2025-08-04/15-16-02/2
